recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate
433,Finance,Finance Manager,273,22,2750.08,LinkedIn,0.95
434,Sales,Sales Associate,118,60,2384.14,Referral,0.65
435,Finance,Finance Manager,197,27,1457.3,Recruiter,0.92
436,Engineering,Data Engineer,24,70,2198.35,Recruiter,0.39
437,Finance,Accountant,125,44,9491.54,Job Portal,0.85
438,Engineering,Data Engineer,140,63,4850.04,LinkedIn,0.49
439,HR,Recruitment Specialist,292,85,5495.9,Referral,0.48
440,Marketing,SEO Analyst,178,22,1801.36,Referral,1.0
441,Engineering,Data Engineer,288,55,5730.0,Referral,0.38
442,Sales,Sales Associate,249,41,7191.97,Job Portal,0.5
443,Engineering,DevOps Engineer,45,31,3902.93,LinkedIn,0.49
444,Engineering,Data Engineer,44,50,9585.0,Job Portal,0.31
445,Sales,Sales Representative,183,30,6734.74,LinkedIn,0.65
446,Engineering,Data Engineer,229,10,7665.6,Recruiter,0.47
447,Engineering,DevOps Engineer,161,76,7274.57,Job Portal,0.91
448,Sales,Sales Associate,153,20,8087.83,Recruiter,0.33
449,Marketing,Content Strategist,108,73,5113.05,Referral,0.58
450,HR,HR Coordinator,75,40,8995.35,LinkedIn,0.76
451,Engineering,Backend Developer,298,8,8596.97,LinkedIn,0.81
452,Engineering,Data Engineer,157,13,5995.35,Recruiter,0.84
453,Marketing,Social Media Manager,79,41,2887.95,Recruiter,0.93
454,Marketing,Content Strategist,204,29,6647.39,Job Portal,0.96
455,HR,Talent Acquisition,233,31,1132.71,Recruiter,0.78
456,Engineering,Data Engineer,231,74,7369.29,Job Portal,0.76
457,HR,HR Coordinator,193,13,5572.4,LinkedIn,0.67
458,Marketing,Marketing Specialist,291,24,6972.03,Referral,0.6
459,Marketing,Social Media Manager,206,63,5704.18,Job Portal,0.98
460,Engineering,Data Engineer,97,60,8397.14,Job Portal,0.76
461,Product,UI Designer,163,60,7447.62,LinkedIn,0.73
462,Sales,Sales Representative,24,22,9024.17,Referral,0.51
463,Finance,Financial Analyst,167,17,3432.31,Recruiter,0.57
464,Marketing,Marketing Specialist,29,83,9112.48,LinkedIn,0.48
465,Engineering,Software Engineer,16,8,4495.98,LinkedIn,0.65
466,Sales,Business Development Manager,46,51,9391.22,Job Portal,0.56
467,Product,UI Designer,203,58,4080.0,Recruiter,0.91
468,HR,HR Coordinator,195,46,7646.53,Referral,0.65
469,HR,Recruitment Specialist,232,76,8454.25,LinkedIn,0.99
470,HR,HR Manager,14,46,4463.16,LinkedIn,0.84
471,Sales,Account Executive,239,34,5691.9,Referral,0.39
472,Finance,Payroll Specialist,120,31,6263.18,Job Portal,0.44
473,Sales,Sales Representative,188,82,1001.94,Recruiter,0.95
474,Sales,Account Executive,33,46,4852.99,Recruiter,0.97
475,Marketing,Marketing Specialist,196,84,2298.38,LinkedIn,0.3
476,Product,Product Manager,269,27,6507.89,Job Portal,0.62
477,Engineering,Data Engineer,175,57,9397.76,Job Portal,0.48
478,Sales,Sales Associate,143,59,3558.82,Job Portal,0.49
479,HR,Talent Acquisition,251,77,4201.34,Referral,0.65
480,Marketing,Social Media Manager,194,17,8507.89,Referral,0.7
481,HR,HR Coordinator,231,17,7676.84,Job Portal,0.34
482,Engineering,DevOps Engineer,68,66,8781.7,Referral,0.76
483,Marketing,Content Strategist,100,31,7138.15,Recruiter,0.58
484,Engineering,Data Engineer,299,14,5223.82,LinkedIn,0.34
485,Sales,Account Executive,225,32,3496.01,Job Portal,0.39
486,Marketing,Marketing Specialist,164,14,9514.46,Recruiter,0.34
487,Engineering,Backend Developer,62,84,6608.05,Recruiter,0.54
488,Product,UX Designer,263,16,4485.19,Recruiter,0.76
489,HR,HR Manager,173,67,6118.53,Job Portal,0.72
490,Sales,Business Development Manager,112,54,8661.27,Job Portal,0.66
491,Product,UI Designer,137,85,2908.77,LinkedIn,0.76
492,Marketing,Marketing Specialist,124,56,7869.33,Referral,0.91
493,Product,Product Manager,142,9,5754.37,LinkedIn,0.48
494,Sales,Sales Associate,193,43,6795.77,Job Portal,0.97
495,Product,Product Analyst,58,75,7573.69,LinkedIn,0.97
496,Marketing,Marketing Specialist,175,72,2578.69,Job Portal,0.67
497,Marketing,Content Strategist,289,27,9702.68,Referral,0.8
498,Finance,Financial Analyst,84,80,4072.14,Referral,0.79
499,Marketing,Marketing Specialist,192,86,6300.29,Job Portal,0.77
500,Engineering,Data Engineer,171,76,6723.42,Job Portal,0.32
501,Engineering,Software Engineer,52,56,5242.63,Recruiter,0.81
502,Engineering,Data Engineer,72,44,1237.97,Referral,0.81
503,Sales,Sales Associate,138,14,7116.92,Referral,0.71
504,Finance,Finance Manager,222,52,2051.55,Recruiter,0.3
505,Engineering,Data Engineer,55,62,8002.77,Job Portal,0.47
506,HR,HR Coordinator,87,71,7394.86,Referral,0.36
507,Sales,Sales Representative,80,57,8824.42,LinkedIn,0.64
508,Finance,Finance Manager,109,32,5183.46,Job Portal,0.36
509,Sales,Sales Representative,52,78,2843.8,Recruiter,0.59
510,Finance,Accountant,80,82,4647.41,LinkedIn,0.46
511,Sales,Sales Representative,195,76,3766.75,Recruiter,0.6
512,Product,Product Manager,299,24,6452.15,LinkedIn,0.61
513,Sales,Business Development Manager,184,41,1519.45,LinkedIn,0.6
514,Engineering,Data Engineer,67,51,5607.64,Job Portal,0.59
515,Engineering,DevOps Engineer,282,45,6400.09,LinkedIn,0.55
516,Engineering,Data Engineer,28,84,3662.41,Recruiter,0.87
517,HR,HR Coordinator,254,36,881.64,Recruiter,0.49
518,Product,UX Designer,49,57,3848.7,Referral,0.59
519,Marketing,Content Strategist,263,43,5566.67,Job Portal,0.98
520,Marketing,Social Media Manager,132,50,1003.83,Referral,0.78
521,Finance,Finance Manager,45,30,6243.57,Job Portal,0.77
522,HR,Recruitment Specialist,184,87,7538.55,Referral,0.42
523,Finance,Payroll Specialist,109,31,4162.27,Recruiter,0.41
524,Finance,Payroll Specialist,117,73,5493.56,Job Portal,0.31
525,HR,HR Coordinator,280,44,5652.11,Referral,0.87
526,HR,HR Coordinator,277,22,7423.13,Recruiter,0.82
527,HR,Talent Acquisition,264,65,9122.35,LinkedIn,0.99
528,Marketing,Content Strategist,102,48,8876.41,Referral,0.71
529,Product,UI Designer,173,11,2222.83,Job Portal,0.97
530,Finance,Finance Manager,275,11,1035.66,Referral,0.57
531,Marketing,Social Media Manager,193,71,3859.28,Referral,0.46
532,HR,Recruitment Specialist,146,31,9109.74,Job Portal,0.85
533,Product,Product Analyst,113,9,8343.93,Job Portal,0.53
534,HR,HR Coordinator,25,13,6936.6,Referral,0.99
535,Sales,Business Development Manager,237,75,1027.32,Recruiter,0.41
536,Sales,Sales Associate,281,43,2168.46,Referral,0.31
537,Marketing,Content Strategist,225,54,9337.45,LinkedIn,0.75
538,Sales,Sales Associate,235,85,821.24,Job Portal,0.53
539,Sales,Business Development Manager,77,41,8102.57,LinkedIn,0.54
540,Sales,Business Development Manager,120,19,4902.22,LinkedIn,0.78
541,Engineering,DevOps Engineer,200,25,7600.84,Job Portal,0.84
542,Finance,Financial Analyst,237,84,1046.91,Job Portal,0.58
543,Finance,Financial Analyst,119,46,3740.09,Referral,0.4
544,Finance,Payroll Specialist,268,70,6404.41,Job Portal,0.58
545,Finance,Finance Manager,83,21,2516.49,Job Portal,0.52
546,HR,HR Manager,230,68,1825.14,Referral,0.84
547,Sales,Sales Representative,212,33,739.22,LinkedIn,0.54
548,HR,HR Manager,63,54,9610.91,Job Portal,0.49
549,Finance,Financial Analyst,295,47,7426.43,LinkedIn,0.83
550,Finance,Finance Manager,175,77,2991.24,Job Portal,0.99
551,Marketing,Marketing Specialist,13,47,5812.93,Job Portal,0.5
552,Product,UX Designer,282,51,6685.64,LinkedIn,0.7
553,Marketing,Social Media Manager,140,43,4604.37,Referral,0.93
554,Marketing,Social Media Manager,26,53,1166.59,Recruiter,0.97
555,HR,Recruitment Specialist,56,66,4208.35,Recruiter,0.94
556,Sales,Sales Representative,13,41,1617.12,LinkedIn,0.95
557,Sales,Business Development Manager,45,25,1888.32,Job Portal,0.42
558,Marketing,Marketing Specialist,215,13,6649.3,Referral,0.57
559,Finance,Finance Manager,125,52,3709.74,LinkedIn,0.58
560,Finance,Finance Manager,58,55,3532.3,Recruiter,0.78
561,Finance,Payroll Specialist,41,30,8856.61,LinkedIn,0.35
562,Product,Product Analyst,184,20,4668.02,LinkedIn,0.47
563,Engineering,Software Engineer,14,33,8417.36,Recruiter,0.93
564,HR,HR Coordinator,124,59,9088.52,Recruiter,0.87
565,Engineering,Data Engineer,221,75,9427.54,Referral,0.56
566,HR,Talent Acquisition,252,23,7986.68,Recruiter,0.62
567,Product,Product Manager,197,82,4611.54,LinkedIn,0.63
568,Finance,Accountant,33,10,2007.22,Job Portal,0.8
569,HR,Talent Acquisition,70,83,5545.47,LinkedIn,0.73
570,HR,HR Coordinator,76,13,4237.64,Referral,0.61
571,Sales,Business Development Manager,31,58,2095.43,Referral,0.53
572,HR,Talent Acquisition,255,59,9610.15,Recruiter,0.8
573,Sales,Account Executive,276,39,8822.49,LinkedIn,0.38
574,Finance,Payroll Specialist,220,60,8029.81,Recruiter,0.5
575,Engineering,Backend Developer,146,21,2475.26,Recruiter,0.41
576,Sales,Sales Representative,229,25,9260.26,Referral,0.4
577,Engineering,Software Engineer,89,31,2675.09,LinkedIn,0.5
578,Sales,Business Development Manager,242,24,9403.81,Recruiter,0.96
579,Marketing,SEO Analyst,169,88,8073.84,Job Portal,0.36
580,Engineering,Data Engineer,276,67,7622.56,Recruiter,0.65
581,Sales,Sales Representative,278,68,9988.16,Job Portal,0.94
582,Sales,Business Development Manager,200,51,5299.71,Recruiter,0.69
583,Marketing,Content Strategist,18,73,4288.06,Referral,0.51
584,Sales,Sales Representative,253,9,8579.43,LinkedIn,0.46
585,Sales,Sales Representative,241,67,7383.97,Job Portal,0.53
586,Finance,Accountant,161,72,6755.44,Recruiter,0.4
587,Sales,Sales Associate,44,57,3749.28,Recruiter,0.5
588,Marketing,SEO Analyst,174,10,7195.24,LinkedIn,0.87
589,Engineering,Software Engineer,179,18,3472.85,Job Portal,0.76
590,Product,Product Manager,39,67,5550.95,Job Portal,0.39
591,Finance,Finance Manager,213,77,3884.96,Job Portal,0.51
592,HR,Talent Acquisition,95,51,2838.12,LinkedIn,0.7
593,Product,Product Analyst,121,53,1946.08,Recruiter,0.43
594,Engineering,DevOps Engineer,219,16,1795.1,LinkedIn,0.46
595,Sales,Account Executive,160,7,9027.24,Job Portal,0.73
596,HR,Recruitment Specialist,97,51,6941.55,LinkedIn,0.85
597,Marketing,Content Strategist,219,62,1695.31,Job Portal,0.87
598,HR,HR Manager,92,79,9066.09,Job Portal,0.69
599,Marketing,Content Strategist,258,58,6866.31,Referral,0.51
600,Engineering,Data Engineer,89,58,6755.45,Recruiter,0.92
601,Engineering,Backend Developer,247,62,7687.64,Job Portal,0.85
602,Finance,Accountant,129,74,6957.68,LinkedIn,0.91
603,Finance,Payroll Specialist,80,27,5048.39,Referral,0.92
604,Sales,Sales Associate,161,7,2221.06,Job Portal,0.73
605,Sales,Sales Associate,104,69,2958.53,Job Portal,0.71
606,Sales,Sales Representative,144,39,2924.3,Recruiter,0.92
607,HR,Talent Acquisition,252,66,7540.58,Recruiter,0.49
608,Finance,Payroll Specialist,132,14,2509.29,Referral,0.42
609,Product,UX Designer,221,40,3305.73,LinkedIn,0.59
610,Engineering,Backend Developer,201,56,6459.39,Referral,0.36
611,Finance,Payroll Specialist,270,33,1174.34,Recruiter,0.64
612,Finance,Financial Analyst,223,73,7013.73,Recruiter,0.45
613,Product,UX Designer,48,48,6069.64,Referral,0.59
614,Finance,Finance Manager,195,65,4461.85,Referral,0.48
615,Engineering,DevOps Engineer,85,59,935.53,Job Portal,0.3
616,Engineering,Software Engineer,217,11,2693.87,Referral,0.95
617,Engineering,Backend Developer,206,62,3177.93,LinkedIn,0.86
618,Engineering,Backend Developer,272,43,707.73,Recruiter,0.71
619,Sales,Sales Representative,171,75,2019.58,Referral,0.31
620,Sales,Account Executive,50,57,591.9,Recruiter,0.9
621,Marketing,Social Media Manager,182,27,952.22,Job Portal,0.82
622,Sales,Account Executive,140,15,1638.11,LinkedIn,0.58
623,Product,Product Manager,24,21,3716.4,LinkedIn,0.65
624,Engineering,DevOps Engineer,210,9,3771.18,Job Portal,0.85
625,Product,UX Designer,12,10,8273.76,Referral,0.76
626,Marketing,Content Strategist,268,24,5703.26,Referral,0.93
627,Marketing,SEO Analyst,239,51,1042.44,Referral,0.7
628,Finance,Payroll Specialist,293,37,931.02,Referral,0.71
629,HR,Talent Acquisition,117,66,3785.94,Recruiter,0.86
630,Finance,Finance Manager,166,50,6800.19,Job Portal,0.44
631,Marketing,SEO Analyst,234,32,5759.34,LinkedIn,0.45
632,Sales,Sales Representative,259,46,2180.01,Referral,0.4
633,HR,HR Coordinator,259,27,5347.16,Referral,0.41
634,Marketing,Content Strategist,263,48,8382.29,Referral,0.82
635,HR,HR Coordinator,296,61,2431.21,Job Portal,0.6
636,Marketing,Marketing Specialist,296,55,6407.03,Job Portal,0.63
637,Finance,Financial Analyst,183,68,9257.68,Recruiter,0.61
638,Product,UX Designer,140,55,5918.38,LinkedIn,0.47
639,HR,HR Manager,125,21,8979.03,Job Portal,0.98
640,Marketing,Marketing Specialist,210,34,2479.96,Recruiter,0.65
641,HR,Recruitment Specialist,61,64,4479.25,Job Portal,0.57
642,Marketing,SEO Analyst,242,79,5935.42,Recruiter,0.83
643,Marketing,SEO Analyst,215,75,1492.7,Recruiter,0.84
644,HR,Recruitment Specialist,176,13,5939.17,Recruiter,0.99
645,Sales,Business Development Manager,149,28,5184.1,Referral,0.62
646,Marketing,Social Media Manager,228,63,5788.57,Recruiter,0.37
647,Sales,Sales Associate,181,89,7796.0,Job Portal,0.84
648,Product,UI Designer,27,87,2847.02,Recruiter,0.79
649,Marketing,Social Media Manager,74,81,4933.17,Referral,0.34
650,Product,UI Designer,233,70,5133.16,Job Portal,0.7
651,Marketing,Social Media Manager,221,14,7486.36,Referral,0.4
652,Marketing,Marketing Specialist,71,40,6293.75,Recruiter,0.99
653,Sales,Account Executive,45,73,8865.89,Job Portal,0.87
654,Marketing,Social Media Manager,166,53,1084.49,Referral,0.39
655,Sales,Business Development Manager,98,66,2960.26,Recruiter,0.37
656,Finance,Finance Manager,93,24,3175.98,Referral,0.5
657,HR,Talent Acquisition,189,45,8440.86,Job Portal,0.48
658,Sales,Business Development Manager,229,10,1358.8,Job Portal,0.61
659,Engineering,DevOps Engineer,225,34,8445.28,Recruiter,0.31
660,Marketing,Content Strategist,288,15,7352.6,LinkedIn,0.77
661,HR,HR Manager,266,56,2371.13,Referral,0.64
662,HR,Recruitment Specialist,58,15,6867.78,Recruiter,0.34
663,Finance,Payroll Specialist,169,34,2342.12,Referral,0.33
664,HR,HR Manager,78,89,3168.26,Recruiter,0.42
665,HR,HR Coordinator,24,63,6883.37,Referral,0.53
666,Engineering,Data Engineer,19,12,3241.87,LinkedIn,0.34
667,Engineering,Backend Developer,42,46,996.99,LinkedIn,0.53
668,Engineering,Data Engineer,177,55,3860.72,LinkedIn,0.93
669,Product,Product Manager,32,32,6543.72,Job Portal,0.66
670,Engineering,Data Engineer,199,75,2309.51,Recruiter,0.31
671,Sales,Sales Associate,239,59,8086.97,Referral,0.75
672,Engineering,Backend Developer,39,28,1695.98,Job Portal,0.94
673,HR,Talent Acquisition,20,63,7068.82,LinkedIn,0.42
674,Engineering,Software Engineer,29,75,3581.24,Job Portal,0.62
675,Marketing,Content Strategist,243,21,5801.82,Referral,0.54
676,HR,HR Manager,152,45,9405.6,LinkedIn,0.33
677,Sales,Account Executive,154,44,9818.24,LinkedIn,0.48
678,Engineering,Software Engineer,285,12,5541.79,LinkedIn,0.54
679,HR,Talent Acquisition,259,25,1844.95,Job Portal,0.89
680,Product,Product Manager,16,87,8616.74,LinkedIn,0.44
681,Engineering,DevOps Engineer,211,8,7520.13,Referral,0.77
682,Product,UI Designer,260,57,5415.59,Recruiter,0.65
683,Marketing,SEO Analyst,48,35,3416.8,Job Portal,0.31
684,Product,UX Designer,204,31,4935.88,LinkedIn,0.76
685,Product,UI Designer,127,54,3749.49,LinkedIn,0.88
686,Engineering,Software Engineer,184,41,7592.01,Recruiter,0.61
687,Marketing,SEO Analyst,111,51,7558.47,Referral,0.43
688,Product,UI Designer,90,26,575.91,Recruiter,0.84
689,HR,HR Coordinator,140,85,1664.69,Recruiter,0.31
690,Marketing,Social Media Manager,274,80,5423.34,Referral,0.65
691,Product,Product Analyst,163,59,8343.11,Referral,0.33
692,Marketing,Marketing Specialist,59,78,9587.55,Job Portal,0.91
693,Finance,Finance Manager,208,71,6462.34,Job Portal,0.99
694,HR,HR Coordinator,46,32,3609.65,Recruiter,0.99
695,Sales,Account Executive,294,11,2680.67,Referral,0.41
696,Marketing,Content Strategist,170,66,8533.11,Referral,0.74
697,HR,HR Coordinator,286,60,8663.67,Recruiter,0.71
698,Marketing,Social Media Manager,121,72,5239.37,Recruiter,0.58
699,Product,Product Analyst,183,70,5366.07,Recruiter,0.86
700,Finance,Financial Analyst,177,24,2567.86,Referral,0.86
701,Sales,Sales Associate,176,39,4865.06,Referral,0.9
702,Sales,Business Development Manager,161,16,6420.08,Referral,0.85
703,Product,Product Analyst,59,12,4097.18,Job Portal,0.69
704,Product,Product Manager,133,45,8944.72,Job Portal,0.67
705,Marketing,SEO Analyst,122,45,8838.5,Recruiter,0.38
706,Product,Product Analyst,256,83,9286.89,Recruiter,0.9
707,HR,HR Coordinator,56,47,750.95,Recruiter,0.9
708,Engineering,DevOps Engineer,113,49,1445.11,Referral,0.91
709,Engineering,DevOps Engineer,184,82,1544.86,LinkedIn,0.32
710,HR,HR Coordinator,154,69,6097.38,Referral,0.47
711,HR,HR Manager,278,8,2036.37,Recruiter,0.6
712,HR,Recruitment Specialist,103,73,5287.83,Recruiter,0.48
713,Marketing,SEO Analyst,266,55,8248.77,Job Portal,0.86
714,Product,Product Analyst,17,11,7104.17,LinkedIn,0.39
715,HR,Talent Acquisition,155,49,3016.12,Referral,0.71
716,Engineering,Backend Developer,35,89,5762.04,LinkedIn,0.78
717,Sales,Account Executive,243,8,6377.71,LinkedIn,0.82
718,Sales,Account Executive,70,67,4450.75,LinkedIn,0.73
719,HR,Recruitment Specialist,258,57,1889.22,LinkedIn,0.63
720,Engineering,Data Engineer,198,27,8771.82,LinkedIn,0.44
721,HR,HR Coordinator,227,19,8922.54,Recruiter,0.48
722,HR,HR Manager,143,28,8251.2,Referral,0.35
723,HR,Talent Acquisition,81,87,8705.86,Job Portal,0.61
724,HR,HR Manager,185,32,6885.98,Recruiter,0.31
725,Product,UX Designer,265,64,4406.64,LinkedIn,0.48
726,Finance,Finance Manager,124,42,1596.25,LinkedIn,0.81
727,Marketing,SEO Analyst,210,74,8206.14,Job Portal,0.7
728,Engineering,Data Engineer,272,41,3055.81,Job Portal,0.82
729,HR,HR Manager,35,41,2132.87,Referral,0.5
730,Marketing,Marketing Specialist,27,19,4255.88,Recruiter,0.77
731,Product,Product Analyst,134,58,6787.11,Referral,0.83
732,Finance,Financial Analyst,107,87,5887.81,Referral,0.76
733,Marketing,SEO Analyst,33,19,5633.37,Job Portal,0.62
734,Finance,Financial Analyst,14,73,1665.73,LinkedIn,0.43
735,HR,HR Manager,42,43,1951.01,Recruiter,0.87
736,Finance,Payroll Specialist,193,82,681.18,Recruiter,0.83
737,Sales,Sales Associate,255,23,2861.31,Job Portal,0.83
738,HR,HR Coordinator,42,87,5714.15,Recruiter,0.93
739,Finance,Accountant,136,14,1675.13,Job Portal,0.92
740,HR,Recruitment Specialist,226,84,1996.06,Referral,0.5
741,Finance,Payroll Specialist,160,47,7661.86,Recruiter,0.33
742,Marketing,Social Media Manager,76,63,3188.92,Referral,0.95
743,Product,Product Manager,28,69,6597.2,Recruiter,0.55
744,Product,UX Designer,39,20,9622.56,LinkedIn,0.98
745,Engineering,DevOps Engineer,177,24,8424.05,Referral,0.82
746,Sales,Sales Representative,225,85,9237.34,Referral,0.54
747,HR,Talent Acquisition,282,22,8953.27,Recruiter,0.71
748,Marketing,Content Strategist,74,35,1277.36,Recruiter,0.95
749,Finance,Financial Analyst,153,9,6658.8,Job Portal,0.38
750,Sales,Account Executive,85,52,8140.03,Referral,0.8
751,Engineering,Software Engineer,211,58,3993.08,Referral,0.51
752,HR,Talent Acquisition,253,26,1299.33,Job Portal,0.37
753,Finance,Finance Manager,102,44,979.48,LinkedIn,0.56
754,Sales,Business Development Manager,77,18,3704.43,LinkedIn,0.48
755,Sales,Business Development Manager,297,41,8095.26,Referral,0.34
756,Engineering,Data Engineer,187,24,7200.59,Referral,0.98
757,Finance,Accountant,283,26,7584.35,Recruiter,0.51
758,Finance,Financial Analyst,175,12,1357.47,LinkedIn,0.61
759,Marketing,Marketing Specialist,131,59,2240.75,LinkedIn,0.83
760,Finance,Payroll Specialist,95,53,7224.75,Job Portal,0.34
761,Engineering,Software Engineer,119,77,9809.13,Recruiter,0.68
762,Product,UI Designer,72,10,2116.18,LinkedIn,0.85
763,Product,Product Analyst,94,89,4193.79,LinkedIn,0.89
764,Marketing,Content Strategist,257,34,4521.02,Recruiter,0.79
765,Product,Product Analyst,223,70,8802.02,LinkedIn,0.57
766,Product,UX Designer,146,29,1904.3,Referral,0.69
767,Product,Product Analyst,287,74,3969.47,LinkedIn,0.43
768,Finance,Financial Analyst,258,38,4532.82,Recruiter,0.73
769,Sales,Account Executive,246,55,1178.67,Referral,0.38
770,Engineering,Software Engineer,115,16,7150.65,LinkedIn,0.91
771,HR,Talent Acquisition,86,45,9274.37,Recruiter,0.97
772,HR,Talent Acquisition,240,39,8027.71,LinkedIn,0.5
